studyid,workflowid,groupid,numerator,denominator,metric,score,flag,snapshot_date
AA-AA-000-0000,kri0003,62,0,3048,0,-1.79130245497617,0,2004-09-01
AA-AA-000-0000,kri0003,172,0,2407,0,-1.73877630286746,0,2004-09-01
AA-AA-000-0000,kri0003,77,0,1963,0,-1.69465421762622,0,2004-09-01
AA-AA-000-0000,kri0003,106,0,1832,0,-1.67996484894926,0,2004-09-01
AA-AA-000-0000,kri0003,10,0,1612,0,-1.6530907771971,0,2004-09-01
AA-AA-000-0000,kri0003,138,0,1581,0,-1.64904948049332,0,2004-09-01
AA-AA-000-0000,kri0003,59,0,882,0,-1.53208967700618,0,2004-09-01
AA-AA-000-0000,kri0003,146,0,877,0,-1.53099215577131,0,2004-09-01
AA-AA-000-0000,kri0003,56,0,877,0,-1.53099215577131,0,2004-09-01
AA-AA-000-0000,kri0003,113,0,819,0,-1.51784438871139,0,2004-09-01
AA-AA-000-0000,kri0003,187,0,807,0,-1.51502294822141,0,2004-09-01
AA-AA-000-0000,kri0003,137,0,781,0,-1.50878180991431,0,2004-09-01
AA-AA-000-0000,kri0003,91,0,779,0,-1.50829423550372,0,2004-09-01
AA-AA-000-0000,kri0003,167,0,778,0,-1.5080500379151,0,2004-09-01
AA-AA-000-0000,kri0003,30,0,776,0,-1.50756081867176,0,2004-09-01
AA-AA-000-0000,kri0003,140,0,733,0,-1.49676659990446,0,2004-09-01
AA-AA-000-0000,kri0003,35,0,725,0,-1.49469755664007,0,2004-09-01
AA-AA-000-0000,kri0003,12,0,723,0,-1.49417717922923,0,2004-09-01
AA-AA-000-0000,kri0003,16,0,714,0,-1.49181979860441,0,2004-09-01
AA-AA-000-0000,kri0003,54,0,708,0,-1.49023374214399,0,2004-09-01
AA-AA-000-0000,kri0003,166,0,705,0,-1.48943630414513,0,2004-09-01
AA-AA-000-0000,kri0003,164,0,701,0,-1.48836842758061,0,2004-09-01
AA-AA-000-0000,kri0003,97,0,701,0,-1.48836842758061,0,2004-09-01
AA-AA-000-0000,kri0003,53,0,608,0,-1.46190323867514,0,2004-09-01
AA-AA-000-0000,kri0003,46,0,37,0,-1.02725256330733,0,2004-09-01
AA-AA-000-0000,kri0003,94,1,2816,0.000355113636363636,-0.489690257294077,0,2004-09-01
AA-AA-000-0000,kri0003,139,1,2371,0.000421762969211303,-0.439368976437745,0,2004-09-01
AA-AA-000-0000,kri0003,189,1,1774,0.00056369785794814,-0.356241794170731,0,2004-09-01
AA-AA-000-0000,kri0003,71,1,1659,0.000602772754671489,-0.337338313463068,0,2004-09-01
AA-AA-000-0000,kri0003,69,1,1579,0.000633312222925903,-0.323470135103289,0,2004-09-01
AA-AA-000-0000,kri0003,157,1,1498,0.000667556742323098,-0.308759922624519,0,2004-09-01
AA-AA-000-0000,kri0003,155,1,1404,0.000712250712250712,-0.290750622435198,0,2004-09-01
AA-AA-000-0000,kri0003,143,1,801,0.00124843945068664,-0.138978591169473,0,2004-09-01
AA-AA-000-0000,kri0003,136,1,800,0.00125,-0.138648920679923,0,2004-09-01
AA-AA-000-0000,kri0003,126,1,792,0.00126262626262626,-0.135997912064406,0,2004-09-01
AA-AA-000-0000,kri0003,63,1,774,0.00129198966408269,-0.129942490342106,0,2004-09-01
AA-AA-000-0000,kri0003,98,1,703,0.00142247510668563,-0.104728622692962,0,2004-09-01
AA-AA-000-0000,kri0003,190,1,480,0.00208333333333333,-0.00674428458015215,0,2004-09-01
AA-AA-000-0000,kri0003,61,2,2034,0.000983284169124877,0.432678835199956,0,2004-09-01
AA-AA-000-0000,kri0003,13,2,1600,0.00125,0.509023338429355,0,2004-09-01
AA-AA-000-0000,kri0003,174,2,886,0.00225733634311512,0.691036613159626,0,2004-09-01
AA-AA-000-0000,kri0003,92,2,702,0.00284900284900285,0.76048190054664,0,2004-09-01
AA-AA-000-0000,kri0003,43,3,1626,0.0018450184501845,1.20182728565049,0,2004-09-01
AA-AA-000-0000,kri0003,76,3,966,0.0031055900621118,1.37663147130138,0,2004-09-01
AA-AA-000-0000,kri0003,96,3,732,0.00409836065573771,1.46713155294972,0,2004-09-01
AA-AA-000-0000,kri0003,26,4,967,0.00413650465356774,2.00654691130268,0,2004-09-01
AA-AA-000-0000,kri0003,111,4,862,0.00464037122969838,2.04681094116225,0,2004-09-01
AA-AA-000-0000,kri0003,31,5,858,0.00582750582750583,2.62560068341598,0,2004-09-01
AA-AA-000-0000,kri0003,17,6,1753,0.00342270393610953,2.87971788724944,0,2004-09-01
AA-AA-000-0000,kri0004,62,0,3048,0,-1.10843583472774,0,2004-09-01
AA-AA-000-0000,kri0004,94,0,2816,0,-1.07791007298121,0,2004-09-01
AA-AA-000-0000,kri0004,172,0,2407,0,-1.01986095324298,0,2004-09-01
AA-AA-000-0000,kri0004,139,0,2371,0,-1.01445419600104,0,2004-09-01
AA-AA-000-0000,kri0004,106,0,1832,0,-0.92623968035275,0,2004-09-01
AA-AA-000-0000,kri0004,71,0,1659,0,-0.894391479787547,0,2004-09-01
AA-AA-000-0000,kri0004,43,0,1626,0,-0.888075105728871,0,2004-09-01
AA-AA-000-0000,kri0004,10,0,1612,0,-0.885370359741187,0,2004-09-01
AA-AA-000-0000,kri0004,13,0,1600,0,-0.883039878639642,0,2004-09-01
AA-AA-000-0000,kri0004,138,0,1581,0,-0.879326700469015,0,2004-09-01
AA-AA-000-0000,kri0004,69,0,1579,0,-0.878934162781741,0,2004-09-01
AA-AA-000-0000,kri0004,157,0,1498,0,-0.862758134396958,0,2004-09-01
AA-AA-000-0000,kri0004,155,0,1404,0,-0.843259593339324,0,2004-09-01
AA-AA-000-0000,kri0004,76,0,966,0,-0.739060172522895,0,2004-09-01
AA-AA-000-0000,kri0004,174,0,886,0,-0.716863927164264,0,2004-09-01
AA-AA-000-0000,kri0004,59,0,882,0,-0.715720644192013,0,2004-09-01
AA-AA-000-0000,kri0004,146,0,877,0,-0.71428681117422,0,2004-09-01
AA-AA-000-0000,kri0004,56,0,877,0,-0.71428681117422,0,2004-09-01
AA-AA-000-0000,kri0004,113,0,819,0,-0.697253509873184,0,2004-09-01
AA-AA-000-0000,kri0004,187,0,807,0,-0.693632628691237,0,2004-09-01
AA-AA-000-0000,kri0004,143,0,801,0,-0.691809109559381,0,2004-09-01
AA-AA-000-0000,kri0004,136,0,800,0,-0.691504331008062,0,2004-09-01
AA-AA-000-0000,kri0004,126,0,792,0,-0.689057178860814,0,2004-09-01
AA-AA-000-0000,kri0004,137,0,781,0,-0.685666079400817,0,2004-09-01
AA-AA-000-0000,kri0004,91,0,779,0,-0.685046200298616,0,2004-09-01
AA-AA-000-0000,kri0004,167,0,778,0,-0.684735874412198,0,2004-09-01
AA-AA-000-0000,kri0004,30,0,776,0,-0.68411444723904,0,2004-09-01
AA-AA-000-0000,kri0004,140,0,733,0,-0.670495252172363,0,2004-09-01
AA-AA-000-0000,kri0004,96,0,732,0,-0.670172448351164,0,2004-09-01
AA-AA-000-0000,kri0004,35,0,725,0,-0.667904789689075,0,2004-09-01
AA-AA-000-0000,kri0004,16,0,714,0,-0.66431251568853,0,2004-09-01
AA-AA-000-0000,kri0004,54,0,708,0,-0.662337977581456,0,2004-09-01
AA-AA-000-0000,kri0004,166,0,705,0,-0.661346645241704,0,2004-09-01
AA-AA-000-0000,kri0004,98,0,703,0,-0.660684239201689,0,2004-09-01
AA-AA-000-0000,kri0004,92,0,702,0,-0.660352578704096,0,2004-09-01
AA-AA-000-0000,kri0004,164,0,701,0,-0.660020612266952,0,2004-09-01
AA-AA-000-0000,kri0004,97,0,701,0,-0.660020612266952,0,2004-09-01
AA-AA-000-0000,kri0004,53,0,608,0,-0.627701338433812,0,2004-09-01
AA-AA-000-0000,kri0004,190,0,480,0,-0.577483937353466,0,2004-09-01
AA-AA-000-0000,kri0004,46,0,37,0,-0.233843881620358,0,2004-09-01
AA-AA-000-0000,kri0004,61,1,2034,0.000491642084562439,0.684706421249283,0,2004-09-01
AA-AA-000-0000,kri0004,189,1,1774,0.00056369785794814,0.759502180300592,0,2004-09-01
AA-AA-000-0000,kri0004,26,1,967,0.00103412616339193,1.06815121760616,0,2004-09-01
AA-AA-000-0000,kri0004,111,1,862,0.00116009280742459,1.12274323457775,0,2004-09-01
AA-AA-000-0000,kri0004,63,1,774,0.00129198966408269,1.17286702694926,0,2004-09-01
AA-AA-000-0000,kri0004,12,1,723,0.00138312586445367,1.20410087315429,0,2004-09-01
AA-AA-000-0000,kri0004,77,2,1963,0.00101884870096791,1.69233987765794,0,2004-09-01
AA-AA-000-0000,kri0004,173,2,883,0.00226500566251416,2.17494098888438,0,2004-09-01
AA-AA-000-0000,kri0004,31,2,858,0.00233100233100233,2.19114897527524,0,2004-09-01
AA-AA-000-0000,kri0004,17,3,1753,0.00171135196805476,2.58616690944903,0,2004-09-01
AA-AA-000-0000,kri0001,43,24,1532,0.0156657963446475,8.09515546782224,2,2004-12-01
AA-AA-000-0000,kri0001,146,13,863,0.015063731170336,5.43402096143167,1,2004-12-01
AA-AA-000-0000,kri0001,139,0,2273,0,-2.5250994021398,0,2004-12-01
AA-AA-000-0000,kri0001,77,0,1920,0,-2.3975370164319,0,2004-12-01
AA-AA-000-0000,kri0001,63,0,1427,0,-2.1886753734877,0,2004-12-01
AA-AA-000-0000,kri0001,155,0,1344,0,-2.14876044395661,0,2004-12-01
AA-AA-000-0000,kri0001,26,0,925,0,-1.91580566718426,0,2004-12-01
AA-AA-000-0000,kri0001,174,0,841,0,-1.8605970517216,0,2004-12-01
AA-AA-000-0000,kri0001,173,0,839,0,-1.85923689948297,0,2004-12-01
AA-AA-000-0000,kri0001,113,0,777,0,-1.81590964541086,0,2004-12-01
AA-AA-000-0000,kri0001,187,0,763,0,-1.8057967745719,0,2004-12-01
AA-AA-000-0000,kri0001,167,0,757,0,-1.80142331201254,0,2004-12-01
AA-AA-000-0000,kri0001,30,0,757,0,-1.80142331201254,0,2004-12-01
AA-AA-000-0000,kri0001,49,0,701,0,-1.7593973939762,0,2004-12-01
AA-AA-000-0000,kri0001,35,0,688,0,-1.74931083774097,0,2004-12-01
AA-AA-000-0000,kri0001,96,0,688,0,-1.74931083774097,0,2004-12-01
AA-AA-000-0000,kri0001,177,0,676,0,-1.73988228362188,0,2004-12-01
AA-AA-000-0000,kri0001,170,0,674,0,-1.73829960815062,0,2004-12-01
AA-AA-000-0000,kri0001,140,0,673,0,-1.7375070499677,0,2004-12-01
AA-AA-000-0000,kri0001,156,0,673,0,-1.7375070499677,0,2004-12-01
AA-AA-000-0000,kri0001,92,0,673,0,-1.7375070499677,0,2004-12-01
AA-AA-000-0000,kri0001,97,0,672,0,-1.73671367542349,0,2004-12-01
AA-AA-000-0000,kri0001,16,0,670,0,-1.73512446901261,0,2004-12-01
AA-AA-000-0000,kri0001,166,0,668,0,-1.73353197235791,0,2004-12-01
AA-AA-000-0000,kri0001,164,0,666,0,-1.73193616876565,0,2004-12-01
AA-AA-000-0000,kri0001,54,0,666,0,-1.73193616876565,0,2004-12-01
AA-AA-000-0000,kri0001,4,0,659,0,-1.72632456985574,0,2004-12-01
AA-AA-000-0000,kri0001,131,0,508,0,-1.59370682138353,0,2004-12-01
AA-AA-000-0000,kri0001,172,1,2279,0.000438788942518649,-1.43680014980505,0,2004-12-01
AA-AA-000-0000,kri0001,61,1,2002,0.0004995004995005,-1.31716218436499,0,2004-12-01
AA-AA-000-0000,kri0001,106,1,1766,0.000566251415628539,-1.20484783465898,0,2004-12-01
AA-AA-000-0000,kri0001,28,0,203,0,-1.20240811893068,0,2004-12-01
AA-AA-000-0000,kri0001,17,1,1670,0.000598802395209581,-1.15586672026515,0,2004-12-01
AA-AA-000-0000,kri0001,138,1,1525,0.000655737704918033,-1.07763525123368,0,2004-12-01
AA-AA-000-0000,kri0001,62,2,2946,0.000678886625933469,-0.987422525341287,0,2004-12-01
AA-AA-000-0000,kri0001,13,2,2081,0.000961076405574243,-0.625658323817753,0,2004-12-01
AA-AA-000-0000,kri0001,56,1,848,0.00117924528301887,-0.609929768700488,0,2004-12-01
AA-AA-000-0000,kri0001,59,1,839,0.00119189511323004,-0.601989760488313,0,2004-12-01
AA-AA-000-0000,kri0001,126,1,754,0.0013262599469496,-0.523530733713703,0,2004-12-01
AA-AA-000-0000,kri0001,12,1,624,0.0016025641025641,-0.388984102399181,0,2004-12-01
AA-AA-000-0000,kri0001,10,2,1524,0.00131233595800525,-0.324027865828524,0,2004-12-01
AA-AA-000-0000,kri0001,69,2,1521,0.00131492439184747,-0.32218329689776,0,2004-12-01
AA-AA-000-0000,kri0001,94,3,2664,0.00112612612612613,-0.28162426295553,0,2004-12-01
AA-AA-000-0000,kri0001,157,2,1434,0.00139470013947001,-0.267399598658393,0,2004-12-01
AA-AA-000-0000,kri0001,76,2,925,0.00216216216216216,0.119928370962192,0,2004-12-01
AA-AA-000-0000,kri0001,137,2,760,0.00263157894736842,0.282599128888008,0,2004-12-01
AA-AA-000-0000,kri0001,143,2,760,0.00263157894736842,0.282599128888008,0,2004-12-01
AA-AA-000-0000,kri0001,57,2,683,0.00292825768667643,0.368419159144897,0,2004-12-01
AA-AA-000-0000,kri0001,53,2,567,0.00352733686067019,0.513754659546096,0,2004-12-01
AA-AA-000-0000,kri0001,91,2,560,0.00357142857142857,0.523269934484771,0,2004-12-01
AA-AA-000-0000,kri0001,71,4,1592,0.00251256281407035,0.82971065171741,0,2004-12-01
AA-AA-000-0000,kri0001,136,3,757,0.00396301188903567,0.965793864337284,0,2004-12-01
AA-AA-000-0000,kri0001,135,3,673,0.00445765230312036,1.06774121033537,0,2004-12-01
AA-AA-000-0000,kri0001,98,3,673,0.00445765230312036,1.06774121033537,0,2004-12-01
AA-AA-000-0000,kri0001,111,6,840,0.00714285714285714,2.52693568948529,0,2004-12-01
AA-AA-000-0000,kri0001,189,8,1687,0.004742145820984,2.63815862949794,0,2004-12-01
AA-AA-000-0000,kri0001,31,7,841,0.00832342449464923,3.00391343317882,0,2004-12-01
AA-AA-000-0000,kri0001,190,7,442,0.0158371040723982,3.66411183710009,0,2004-12-01
AA-AA-000-0000,kri0002,106,0,1766,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,13,0,2081,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,139,0,2273,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,17,0,1670,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,172,0,2279,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,189,0,1687,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,61,0,2002,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,62,0,2946,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,71,0,1592,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,77,0,1920,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,94,0,2664,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,10,0,1524,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,111,0,840,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,113,0,777,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,126,0,754,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,135,0,673,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,136,0,757,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,137,0,760,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,138,0,1525,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,140,0,673,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,143,0,760,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,146,0,863,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,155,0,1344,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,156,0,673,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,157,0,1434,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,16,0,670,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,164,0,666,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,166,0,668,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,167,0,757,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,170,0,674,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,173,0,839,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,174,0,841,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,177,0,676,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,187,0,763,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,26,0,925,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,30,0,757,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,31,0,841,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,35,0,688,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,43,0,1532,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,49,0,701,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,54,0,666,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,56,0,848,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,57,0,683,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,59,0,839,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,63,0,1427,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,69,0,1521,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,76,0,925,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,92,0,673,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,96,0,688,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,97,0,672,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,98,0,673,0,-2.74777529804721e-06,0,2004-12-01
AA-AA-000-0000,kri0002,12,0,624,0,-2.7477752980472e-06,0,2004-12-01
AA-AA-000-0000,kri0002,131,0,508,0,-2.7477752980472e-06,0,2004-12-01
AA-AA-000-0000,kri0002,190,0,442,0,-2.7477752980472e-06,0,2004-12-01
AA-AA-000-0000,kri0002,4,0,659,0,-2.7477752980472e-06,0,2004-12-01
AA-AA-000-0000,kri0002,53,0,567,0,-2.7477752980472e-06,0,2004-12-01
AA-AA-000-0000,kri0002,91,0,560,0,-2.7477752980472e-06,0,2004-12-01
AA-AA-000-0000,kri0002,28,0,203,0,-2.7477752980472e-06,0,2004-12-01
AA-AA-000-0000,kri0003,173,15,883,0.0169875424688562,6.3537769662099,1,2004-12-01
AA-AA-000-0000,kri0003,62,0,3048,0,-2.36274544537304,0,2004-12-01
AA-AA-000-0000,kri0003,172,0,2407,0,-2.24048869727977,0,2004-12-01
AA-AA-000-0000,kri0003,77,0,1963,0,-2.14000689742205,0,2004-12-01
AA-AA-000-0000,kri0003,106,0,1832,0,-2.1070045765329,0,2004-12-01
AA-AA-000-0000,kri0003,10,0,1612,0,-2.04721188226726,0,2004-12-01
AA-AA-000-0000,kri0003,138,0,1581,0,-2.0382858512311,0,2004-12-01
AA-AA-000-0000,kri0003,59,0,882,0,-1.7874282007104,0,2004-12-01
AA-AA-000-0000,kri0003,146,0,877,0,-1.78514300259631,0,2004-12-01
AA-AA-000-0000,kri0003,56,0,877,0,-1.78514300259631,0,2004-12-01
AA-AA-000-0000,kri0003,113,0,819,0,-1.75786747993545,0,2004-12-01
AA-AA-000-0000,kri0003,187,0,807,0,-1.75203838206337,0,2004-12-01
AA-AA-000-0000,kri0003,137,0,781,0,-1.73917445084008,0,2004-12-01
AA-AA-000-0000,kri0003,91,0,779,0,-1.73817124239623,0,2004-12-01
AA-AA-000-0000,kri0003,167,0,778,0,-1.73766888948232,0,2004-12-01
AA-AA-000-0000,kri0003,140,0,733,0,-1.71452677261987,0,2004-12-01
AA-AA-000-0000,kri0003,35,0,725,0,-1.71029801642112,0,2004-12-01
AA-AA-000-0000,kri0003,12,0,723,0,-1.70923518053777,0,2004-12-01
AA-AA-000-0000,kri0003,177,0,712,0,-1.70334850825417,0,2004-12-01
AA-AA-000-0000,kri0003,57,0,711,0,-1.70280986937988,0,2004-12-01
AA-AA-000-0000,kri0003,166,0,705,0,-1.69956564862988,0,2004-12-01
AA-AA-000-0000,kri0003,164,0,701,0,-1.69739092803819,0,2004-12-01
AA-AA-000-0000,kri0003,97,0,701,0,-1.69739092803819,0,2004-12-01
AA-AA-000-0000,kri0003,4,0,687,0,-1.68970285567552,0,2004-12-01
AA-AA-000-0000,kri0003,131,0,550,0,-1.60721477523745,0,2004-12-01
AA-AA-000-0000,kri0003,28,0,235,0,-1.32730895362241,0,2004-12-01
AA-AA-000-0000,kri0003,94,1,2816,0.000355113636363636,-1.18550309371542,0,2004-12-01
AA-AA-000-0000,kri0003,46,0,37,0,-0.875596855823388,0,2004-12-01
AA-AA-000-0000,kri0003,155,1,1404,0.000712250712250712,-0.763649029116867,0,2004-12-01
AA-AA-000-0000,kri0003,143,1,801,0.00124843945068664,-0.45742540987876,0,2004-12-01
AA-AA-000-0000,kri0003,126,1,792,0.00126262626262626,-0.45154208247033,0,2004-12-01
AA-AA-000-0000,kri0003,30,1,776,0.00128865979381443,-0.440942785239486,0,2004-12-01
AA-AA-000-0000,kri0003,49,1,740,0.00135135135135135,-0.416406195701553,0,2004-12-01
AA-AA-000-0000,kri0003,170,1,717,0.00139470013947001,-0.400199609105474,0,2004-12-01
AA-AA-000-0000,kri0003,135,1,714,0.00140056022408964,-0.398053601076241,0,2004-12-01
AA-AA-000-0000,kri0003,16,1,714,0.00140056022408964,-0.398053601076241,0,2004-12-01
AA-AA-000-0000,kri0003,156,1,709,0.00141043723554302,-0.394460014504213,0,2004-12-01
AA-AA-000-0000,kri0003,54,1,708,0.00141242937853107,-0.393738741334287,0,2004-12-01
AA-AA-000-0000,kri0003,61,2,2034,0.000983284169124877,-0.219526484040286,0,2004-12-01
AA-AA-000-0000,kri0003,190,1,480,0.00208333333333333,-0.201112052733297,0,2004-12-01
AA-AA-000-0000,kri0003,69,2,1579,0.00126662444585181,-0.0531579261055724,0,2004-12-01
AA-AA-000-0000,kri0003,174,2,886,0.00225733634311512,0.303679884080773,0,2004-12-01
AA-AA-000-0000,kri0003,139,3,2371,0.00126528890763391,0.311096983379167,0,2004-12-01
AA-AA-000-0000,kri0003,98,2,703,0.00284495021337127,0.438340690407554,0,2004-12-01
AA-AA-000-0000,kri0003,189,3,1774,0.00169109357384442,0.519495336414567,0,2004-12-01
AA-AA-000-0000,kri0003,53,2,608,0.00328947368421053,0.520609291990305,0,2004-12-01
AA-AA-000-0000,kri0003,43,3,1626,0.0018450184501845,0.580413112450135,0,2004-12-01
AA-AA-000-0000,kri0003,157,3,1498,0.00200267022696929,0.637069354285007,0,2004-12-01
AA-AA-000-0000,kri0003,63,3,1478,0.0020297699594046,0.646295017154589,0,2004-12-01
AA-AA-000-0000,kri0003,76,3,966,0.0031055900621118,0.929510269847732,0,2004-12-01
AA-AA-000-0000,kri0003,13,4,2179,0.0018357044515833,0.941623180621623,0,2004-12-01
AA-AA-000-0000,kri0003,92,3,702,0.00427350427350427,1.1316291498077,0,2004-12-01
AA-AA-000-0000,kri0003,26,4,967,0.00413650465356774,1.53029198441156,0,2004-12-01
AA-AA-000-0000,kri0003,136,4,800,0.005,1.65892956617358,0,2004-12-01
AA-AA-000-0000,kri0003,71,5,1659,0.00301386377335744,1.67707144102401,0,2004-12-01
AA-AA-000-0000,kri0003,96,4,732,0.00546448087431694,1.71815318967669,0,2004-12-01
AA-AA-000-0000,kri0003,17,6,1753,0.00342270393610953,2.12668501985564,0,2004-12-01
AA-AA-000-0000,kri0003,111,6,862,0.00696055684454756,2.67697123939258,0,2004-12-01
AA-AA-000-0000,kri0003,31,9,858,0.0104895104895105,4.06173080583892,0,2004-12-01
AA-AA-000-0000,kri0004,62,0,3048,0,-1.51424707949907,0,2004-12-01
AA-AA-000-0000,kri0004,94,0,2816,0,-1.44890665633273,0,2004-12-01
AA-AA-000-0000,kri0004,139,0,2371,0,-1.31649795211063,0,2004-12-01
AA-AA-000-0000,kri0004,106,0,1832,0,-1.14028980753084,0,2004-12-01
AA-AA-000-0000,kri0004,71,0,1659,0,-1.07898011411979,0,2004-12-01
AA-AA-000-0000,kri0004,43,0,1626,0,-1.06696894063285,0,2004-12-01
AA-AA-000-0000,kri0004,10,0,1612,0,-1.06184071316611,0,2004-12-01
AA-AA-000-0000,kri0004,138,0,1581,0,-1.0504146662744,0,2004-12-01
AA-AA-000-0000,kri0004,69,0,1579,0,-1.04967411011412,0,2004-12-01
AA-AA-000-0000,kri0004,157,0,1498,0,-1.01932372921529,0,2004-12-01
AA-AA-000-0000,kri0004,155,0,1404,0,-0.98317566794887,0,2004-12-01
AA-AA-000-0000,kri0004,76,0,966,0,-0.798278529358286,0,2004-12-01
AA-AA-000-0000,kri0004,174,0,886,0,-0.760741112839582,0,2004-12-01
AA-AA-000-0000,kri0004,59,0,882,0,-0.75882564256268,0,2004-12-01
AA-AA-000-0000,kri0004,146,0,877,0,-0.756425886517291,0,2004-12-01
AA-AA-000-0000,kri0004,56,0,877,0,-0.756425886517291,0,2004-12-01
AA-AA-000-0000,kri0004,113,0,819,0,-0.728131944752874,0,2004-12-01
AA-AA-000-0000,kri0004,187,0,807,0,-0.722168441005768,0,2004-12-01
AA-AA-000-0000,kri0004,143,0,801,0,-0.71917196675532,0,2004-12-01
AA-AA-000-0000,kri0004,136,0,800,0,-0.718671589299719,0,2004-12-01
AA-AA-000-0000,kri0004,126,0,792,0,-0.714658553163448,0,2004-12-01
AA-AA-000-0000,kri0004,137,0,781,0,-0.709111197666758,0,2004-12-01
AA-AA-000-0000,kri0004,91,0,779,0,-0.708098879140123,0,2004-12-01
AA-AA-000-0000,kri0004,167,0,778,0,-0.707592288288075,0,2004-12-01
AA-AA-000-0000,kri0004,30,0,776,0,-0.706578240736091,0,2004-12-01
AA-AA-000-0000,kri0004,49,0,740,0,-0.688123064242064,0,2004-12-01
AA-AA-000-0000,kri0004,140,0,733,0,-0.684488748362364,0,2004-12-01
AA-AA-000-0000,kri0004,96,0,732,0,-0.683968307980144,0,2004-12-01
AA-AA-000-0000,kri0004,35,0,725,0,-0.680316371738249,0,2004-12-01
AA-AA-000-0000,kri0004,170,0,717,0,-0.676123556198896,0,2004-12-01
AA-AA-000-0000,kri0004,135,0,714,0,-0.674545913924453,0,2004-12-01
AA-AA-000-0000,kri0004,16,0,714,0,-0.674545913924453,0,2004-12-01
AA-AA-000-0000,kri0004,57,0,711,0,-0.672965333409916,0,2004-12-01
AA-AA-000-0000,kri0004,156,0,709,0,-0.671909971877072,0,2004-12-01
AA-AA-000-0000,kri0004,54,0,708,0,-0.671381796750608,0,2004-12-01
AA-AA-000-0000,kri0004,166,0,705,0,-0.669795285856346,0,2004-12-01
AA-AA-000-0000,kri0004,98,0,703,0,-0.668735950555539,0,2004-12-01
