studyid,workflowid,threshold,x,y
AA-AA-000-0000,kri0002,0,9.08629436111989,1.2892445896961
AA-AA-000-0000,kri0002,5,9.08629436111989,10.351166241924
AA-AA-000-0000,kri0002,8,9.08629436111989,18.4744806416014
AA-AA-000-0000,kri0002,-8,9.13629436111989,0
AA-AA-000-0000,kri0002,-5,9.13629436111989,0
AA-AA-000-0000,kri0002,0,9.13629436111989,1.36544718176719
AA-AA-000-0000,kri0002,5,9.13629436111989,10.605468987982
AA-AA-000-0000,kri0002,8,9.13629436111989,18.8510360634494
AA-AA-000-0000,kri0002,-8,9.18629436111989,0
AA-AA-000-0000,kri0002,-5,9.18629436111989,0
AA-AA-000-0000,kri0002,0,9.18629436111989,1.44615383387837
AA-AA-000-0000,kri0002,5,9.18629436111989,10.8689974939321
AA-AA-000-0000,kri0002,8,9.18629436111989,19.2396565534319
AA-AA-000-0000,kri0002,-8,9.23629436111989,0
AA-AA-000-0000,kri0002,-5,9.23629436111989,0
AA-AA-000-0000,kri0002,0,9.23629436111989,1.53163076475388
AA-AA-000-0000,kri0002,5,9.23629436111989,11.142156252521
AA-AA-000-0000,kri0002,8,9.23629436111989,19.6408264234071
AA-AA-000-0000,kri0002,-8,9.28629436111989,0
AA-AA-000-0000,kri0002,-5,9.28629436111989,0
AA-AA-000-0000,kri0002,0,9.28629436111989,1.62215992834539
AA-AA-000-0000,kri0002,5,9.28629436111989,11.4253696252192
AA-AA-000-0000,kri0002,8,9.28629436111989,20.0550522905425
AA-AA-000-0000,kri0002,-8,9.33629436111989,0
AA-AA-000-0000,kri0002,-5,9.33629436111989,0
AA-AA-000-0000,kri0002,0,9.33629436111989,1.7180399438845
AA-AA-000-0000,kri0002,5,9.33629436111989,11.7190828932176
AA-AA-000-0000,kri0002,8,9.33629436111989,20.4828642032688
AA-AA-000-0000,kri0002,-8,9.38629436111989,0
AA-AA-000-0000,kri0002,-5,9.38629436111989,0
AA-AA-000-0000,kri0002,0,9.38629436111989,1.81958708090722
AA-AA-000-0000,kri0002,5,9.38629436111989,12.0237633668137
AA-AA-000-0000,kri0002,8,9.38629436111989,20.9248168277966
AA-AA-000-0000,kri0002,-8,9.43629436111989,0
AA-AA-000-0000,kri0002,-5,9.43629436111989,0
AA-AA-000-0000,kri0002,0,9.43629436111989,1.92713630249975
AA-AA-000-0000,kri0002,5,9.43629436111989,12.3399015565344
AA-AA-000-0000,kri0002,8,9.43629436111989,21.3814906985966
AA-AA-000-0000,kri0002,-8,9.48629436111989,0
AA-AA-000-0000,kri0002,-5,9.48629436111989,0
AA-AA-000-0000,kri0002,0,9.48629436111989,2.04104237020673
AA-AA-000-0000,kri0002,5,9.48629436111989,12.6680124095356
AA-AA-000-0000,kri0002,8,9.48629436111989,21.8534935364433
AA-AA-000-0000,kri0002,-8,9.53629436111989,0
AA-AA-000-0000,kri0002,-5,9.53629436111989,0
AA-AA-000-0000,kri0002,0,9.53629436111989,2.1616810142466
AA-AA-000-0000,kri0002,5,9.53629436111989,13.0086366150265
AA-AA-000-0000,kri0002,8,9.53629436111989,22.3414616378273
AA-AA-000-0000,kri0002,-8,9.58629436111989,0
AA-AA-000-0000,kri0002,-5,9.58629436111989,0
AA-AA-000-0000,kri0002,0,9.58629436111989,2.28945017289421
AA-AA-000-0000,kri0002,5,9.58629436111989,13.3623419826843
AA-AA-000-0000,kri0002,8,9.58629436111989,22.8460613397631
AA-AA-000-0000,kri0002,-8,9.63629436111989,0
AA-AA-000-0000,kri0002,-5,9.63629436111989,0
AA-AA-000-0000,kri0002,0,9.63629436111989,2.42477130511883
AA-AA-000-0000,kri0002,5,9.63629436111989,13.7297248982589
AA-AA-000-0000,kri0002,8,9.63629436111989,23.3679905642521
AA-AA-000-0000,kri0002,-8,9.68629436111989,0
AA-AA-000-0000,kri0002,-5,9.68629436111989,0
AA-AA-000-0000,kri0002,0,9.68629436111989,2.56809078080746
AA-AA-000-0000,kri0002,5,9.68629436111989,14.1114118608083
AA-AA-000-0000,kri0002,8,9.68629436111989,23.9079804469074
AA-AA-000-0000,kri0002,-8,9.73629436111989,0
AA-AA-000-0000,kri0002,-5,9.73629436111989,0
AA-AA-000-0000,kri0002,0,9.73629436111989,2.71988135315924
AA-AA-000-0000,kri0002,5,9.73629436111989,14.5080611062682
AA-AA-000-0000,kri0002,8,9.73629436111989,24.4667970545064
AA-AA-000-0000,kri0002,-8,9.78629436111989,0
AA-AA-000-0000,kri0002,-5,9.78629436111989,0
AA-AA-000-0000,kri0002,0,9.78629436111989,2.88064371810771
AA-AA-000-0000,kri0002,5,9.78629436111989,14.9203643223327
AA-AA-000-0000,kri0002,8,9.78629436111989,25.0452431965168
AA-AA-000-0000,kri0002,-8,9.83629436111989,0
AA-AA-000-0000,kri0002,-5,9.83629436111989,0
AA-AA-000-0000,kri0002,0,9.83629436111989,3.05090816591497
AA-AA-000-0000,kri0002,5,9.83629436111989,15.349048459914
AA-AA-000-0000,kri0002,8,9.83629436111989,25.6441603359308
AA-AA-000-0000,kri0002,-8,9.88629436111989,0
AA-AA-000-0000,kri0002,-5,9.88629436111989,0
AA-AA-000-0000,kri0002,0,9.88629436111989,3.23123633038559
AA-AA-000-0000,kri0002,5,9.88629436111989,15.7948776467568
AA-AA-000-0000,kri0002,8,9.88629436111989,26.2644306050558
AA-AA-000-0000,kri0002,-8,9.93629436111989,0
AA-AA-000-0000,kri0002,-5,9.93629436111989,0
AA-AA-000-0000,kri0002,0,9.93629436111989,3.42222304147018
AA-AA-000-0000,kri0002,5,9.93629436111989,16.2586552091094
AA-AA-000-0000,kri0002,8,9.93629436111989,26.9069789322336
AA-AA-000-0000,kri0002,-8,9.98629436111989,0
AA-AA-000-0000,kri0002,-5,9.98629436111989,0
AA-AA-000-0000,kri0002,0,9.98629436111989,3.62449828736973
AA-AA-000-0000,kri0002,5,9.98629436111989,16.7412258076984
AA-AA-000-0000,kri0002,8,9.98629436111989,27.5727752858121
AA-AA-000-0000,kri0002,-8,10.0362943611199,0
AA-AA-000-0000,kri0002,-5,10.0362943611199,0
AA-AA-000-0000,kri0002,0,10.0362943611199,3.83872929261281
AA-AA-000-0000,kri0002,5,10.0362943611199,17.24347769462
AA-AA-000-0000,kri0002,8,10.0362943611199,28.2628370420568
AA-AA-000-0000,kri0002,-8,10.0862943611199,0
AA-AA-000-0000,kri0002,-5,10.0862943611199,0
AA-AA-000-0000,kri0002,0,10.0862943611199,4.06562271896046
AA-AA-000-0000,kri0002,5,10.0862943611199,17.7663450981467
AA-AA-000-0000,kri0002,8,10.0862943611199,28.9782314840824
AA-AA-000-0000,kri0002,-8,10.1362943611199,0
AA-AA-000-0000,kri0002,-5,10.1362943611199,0
AA-AA-000-0000,kri0002,0,10.1362943611199,4.30592699639856
AA-AA-000-0000,kri0002,5,10.1362943611199,18.3108107428591
AA-AA-000-0000,kri0002,8,10.1362943611199,29.7200784392932
AA-AA-000-0000,kri0002,-8,10.1862943611199,0
AA-AA-000-0000,kri0002,-5,10.1862943611199,0
AA-AA-000-0000,kri0002,0,10.1862943611199,4.56043479190677
AA-AA-000-0000,kri0002,5,10.1862943611199,18.8779085129456
AA-AA-000-0000,kri0002,8,10.1862943611199,30.4895530632608
AA-AA-000-0000,kri0002,-8,10.2362943611199,0
AA-AA-000-0000,kri0002,-5,10.2362943611199,0
AA-AA-000-0000,kri0002,0,10.2362943611199,4.82998562414754
AA-AA-000-0000,kri0002,5,10.2362943611199,19.468726266972
AA-AA-000-0000,kri0002,8,10.2362943611199,31.2878887784264
AA-AA-000-0000,kri0002,-8,10.2862943611199,0
AA-AA-000-0000,kri0002,-5,10.2862943611199,0
AA-AA-000-0000,kri0002,0,10.2862943611199,5.11546863269978
AA-AA-000-0000,kri0002,5,10.2862943611199,20.0844088129099
AA-AA-000-0000,kri0002,8,10.2862943611199,32.1163803765062
AA-AA-000-0000,kri0002,-8,10.3362943611199,0
AA-AA-000-0000,kri0002,-5,10.3362943611199,0
AA-AA-000-0000,kri0002,0,10.3362943611199,5.41782551097217
AA-AA-000-0000,kri0002,5,10.3362943611199,20.7261610527269
AA-AA-000-0000,kri0002,8,10.3362943611199,32.9763872939949
AA-AA-000-0000,kri0002,-8,10.3862943611199,0
AA-AA-000-0000,kri0002,-5,10.3862943611199,0
AA-AA-000-0000,kri0002,0,10.3862943611199,5.73805361247018
AA-AA-000-0000,kri0002,5,10.3862943611199,21.3952513063875
AA-AA-000-0000,kri0002,8,10.3862943611199,33.8693370707106
AA-AA-000-0000,kri0002,-8,10.4362943611199,0
AA-AA-000-0000,kri0002,-5,10.4362943611199,0
AA-AA-000-0000,kri0002,0,10.4362943611199,6.07720924066341
AA-AA-000-0000,kri0002,5,10.4362943611199,22.0930148256892
AA-AA-000-0000,kri0002,8,10.4362943611199,34.7967290019047
AA-AA-000-0000,kri0002,-8,10.4862943611199,0
AA-AA-000-0000,kri0002,-5,10.4862943611199,0
AA-AA-000-0000,kri0002,0,10.4862943611199,6.43641113330513
AA-AA-000-0000,kri0002,5,10.4862943611199,22.8208575089727
AA-AA-000-0000,kri0002,8,10.4862943611199,35.7601379950748
AA-AA-000-0000,kri0002,-8,10.5362943611199,0
AA-AA-000-0000,kri0002,-5,10.5362943611199,0
AA-AA-000-0000,kri0002,0,10.5362943611199,6.81684415269729
AA-AA-000-0000,kri0002,5,10.5362943611199,23.5802598283878
AA-AA-000-0000,kri0002,8,10.5362943611199,36.7612186432693
AA-AA-000-0000,kri0002,-8,10.5862943611199,0
AA-AA-000-0000,kri0002,-5,10.5862943611199,0
AA-AA-000-0000,kri0002,0,10.5862943611199,7.21976319407377
AA-AA-000-0000,kri0002,5,10.5862943611199,24.3727809820861
AA-AA-000-0000,kri0002,8,10.5862943611199,37.8017095273592
AA-AA-000-0000,kri0002,-8,10.6362943611199,0
AA-AA-000-0000,kri0002,-5,10.6362943611199,0
AA-AA-000-0000,kri0002,0,10.6362943611199,7.64649732499425
AA-AA-000-0000,kri0002,5,10.6362943611199,25.2000632844332
AA-AA-000-0000,kri0002,8,10.6362943611199,38.8834377604861
AA-AA-000-0000,kri0002,-8,10.6862943611199,0
AA-AA-000-0000,kri0002,-5,10.6862943611199,0
AA-AA-000-0000,kri0002,0,10.6862943611199,8.09845416940229
AA-AA-000-0000,kri0002,5,10.6862943611199,26.0638368081045
AA-AA-000-0000,kri0002,8,10.6862943611199,40.0083237886607
AA-AA-000-0000,kri0002,-8,10.7362943611199,0
AA-AA-000-0000,kri0002,-5,10.7362943611199,0
AA-AA-000-0000,kri0002,0,10.7362943611199,8.57712455080981
AA-AA-000-0000,kri0002,5,10.7362943611199,26.9659242927402
AA-AA-000-0000,kri0002,8,10.7362943611199,41.1783864623094
AA-AA-000-0000,kri0002,-8,10.7862943611199,0
AA-AA-000-0000,kri0002,-5,10.7862943611199,0
AA-AA-000-0000,kri0002,0,10.7862943611199,9.08408740992281
AA-AA-000-0000,kri0002,5,10.7862943611199,27.9082463356957
AA-AA-000-0000,kri0002,8,10.7862943611199,42.3957483944285
AA-AA-000-0000,kri0003,-8,3.92029191355212,0
AA-AA-000-0000,kri0003,-5,3.92029191355212,0
AA-AA-000-0000,kri0003,0,3.92029191355212,0.544159505147234
AA-AA-000-0000,kri0003,5,3.92029191355212,7.41604444832591
AA-AA-000-0000,kri0003,8,3.92029191355212,13.9968768626705
AA-AA-000-0000,kri0003,-8,3.97029191355212,0
AA-AA-000-0000,kri0003,-5,3.97029191355212,0
AA-AA-000-0000,kri0003,0,3.97029191355212,0.566666815561083
AA-AA-000-0000,kri0003,5,3.97029191355212,7.52386642943501
AA-AA-000-0000,kri0003,8,3.97029191355212,14.1664376175247
AA-AA-000-0000,kri0003,-8,4.02029191355212,0
AA-AA-000-0000,kri0003,-5,4.02029191355212,0
AA-AA-000-0000,kri0003,0,4.02029191355212,0.590105064453951
AA-AA-000-0000,kri0003,5,4.02029191355212,7.63413524185162
AA-AA-000-0000,kri0003,8,4.02029191355212,14.3393785055783
AA-AA-000-0000,kri0003,-8,4.07029191355212,0
AA-AA-000-0000,kri0003,-5,4.07029191355212,0
AA-AA-000-0000,kri0003,0,4.07029191355212,0.614512756935323
AA-AA-000-0000,kri0003,5,4.07029191355212,7.74692015570881
AA-AA-000-0000,kri0003,8,4.07029191355212,14.5157864613126
AA-AA-000-0000,kri0003,-8,4.12029191355212,0
AA-AA-000-0000,kri0003,-5,4.12029191355212,0
AA-AA-000-0000,kri0003,0,4.12029191355212,0.639929990747808
AA-AA-000-0000,kri0003,5,4.12029191355212,7.86229268487316
AA-AA-000-0000,kri0003,8,4.12029191355212,14.6957510375219
AA-AA-000-0000,kri0003,-8,4.17029191355212,0
AA-AA-000-0000,kri0003,-5,4.17029191355212,0
AA-AA-000-0000,kri0003,0,4.17029191355212,0.666398522140998
AA-AA-000-0000,kri0003,5,4.17029191355212,7.98032666645078
AA-AA-000-0000,kri0003,8,4.17029191355212,14.8793644930842
AA-AA-000-0000,kri0003,-8,4.22029191355212,0
AA-AA-000-0000,kri0003,-5,4.22029191355212,0
AA-AA-000-0000,kri0003,0,4.22029191355212,0.693961834469981
AA-AA-000-0000,kri0003,5,4.22029191355212,8.10109834329125
AA-AA-000-0000,kri0003,8,4.22029191355212,15.0667218839065
AA-AA-000-0000,kri0003,-8,4.27029191355212,0
AA-AA-000-0000,kri0003,-5,4.27029191355212,0
AA-AA-000-0000,kri0003,0,4.27029191355212,0.722665209631192
AA-AA-000-0000,kri0003,5,4.27029191355212,8.22468644960739
AA-AA-000-0000,kri0003,8,4.27029191355212,15.2579211571669
AA-AA-000-0000,kri0003,-8,4.32029191355212,0
AA-AA-000-0000,kri0003,-5,4.32029191355212,0
AA-AA-000-0000,kri0003,0,4.32029191355212,0.752555802452974
AA-AA-000-0000,kri0003,5,4.32029191355212,8.35117229983355
AA-AA-000-0000,kri0003,8,4.32029191355212,15.453063248979
AA-AA-000-0000,kri0003,-8,4.37029191355212,0
AA-AA-000-0000,kri0003,-5,4.37029191355212,0
AA-AA-000-0000,kri0003,0,4.37029191355212,0.783682718163046
AA-AA-000-0000,kri0003,5,4.37029191355212,8.48063988085031
AA-AA-000-0000,kri0003,8,4.37029191355212,15.6522521856108
AA-AA-000-0000,kri0003,-8,4.42029191355212,0
AA-AA-000-0000,kri0003,-5,4.42029191355212,0
AA-AA-000-0000,kri0003,0,4.42029191355212,0.816097093060149
AA-AA-000-0000,kri0003,5,4.42029191355212,8.61317594770804
AA-AA-000-0000,kri0003,8,4.42029191355212,15.8555951883937
AA-AA-000-0000,kri0003,-8,4.47029191355212,0
AA-AA-000-0000,kri0003,-5,4.47029191355212,0
AA-AA-000-0000,kri0003,0,4.47029191355212,0.849852178522407
AA-AA-000-0000,kri0003,5,4.47029191355212,8.74887012298802
AA-AA-000-0000,kri0003,8,4.47029191355212,16.0632027824631
AA-AA-000-0000,kri0003,-8,4.52029191355212,0
AA-AA-000-0000,kri0003,-5,4.52029191355212,0
AA-AA-000-0000,kri0003,0,4.52029191355212,0.8850034284904
AA-AA-000-0000,kri0003,5,4.52029191355212,8.88781499994447
AA-AA-000-0000,kri0003,8,4.52029191355212,16.2751889094791
AA-AA-000-0000,kri0003,-8,4.57029191355212,0
AA-AA-000-0000,kri0003,-5,4.57029191355212,0
AA-AA-000-0000,kri0003,0,4.57029191355212,0.921608590568685
AA-AA-000-0000,kri0003,5,4.57029191355212,9.03010624957758
AA-AA-000-0000,kri0003,8,4.57029191355212,16.4916710444809
AA-AA-000-0000,kri0003,-8,4.62029191355212,0
AA-AA-000-0000,kri0003,-5,4.62029191355212,0
AA-AA-000-0000,kri0003,0,4.62029191355212,0.95972780089542
AA-AA-000-0000,kri0003,5,4.62029191355212,9.17584273179287
AA-AA-000-0000,kri0003,8,4.62029191355212,16.7127703170319
AA-AA-000-0000,kri0003,-8,4.67029191355212,0
AA-AA-000-0000,kri0003,-5,4.67029191355212,0
AA-AA-000-0000,kri0003,0,4.67029191355212,0.999423682935943
AA-AA-000-0000,kri0003,5,4.67029191355212,9.3251266108092
AA-AA-000-0000,kri0003,8,4.67029191355212,16.9386116368254
AA-AA-000-0000,kri0003,-8,4.72029191355212,0
AA-AA-000-0000,kri0003,-5,4.72029191355212,0
AA-AA-000-0000,kri0003,0,4.72029191355212,1.04076145036262
AA-AA-000-0000,kri0003,5,4.72029191355212,9.47806347498391
AA-AA-000-0000,kri0003,8,4.72029191355212,17.1693238239196
AA-AA-000-0000,kri0003,-8,4.77029191355212,0
AA-AA-000-0000,kri0003,-5,4.77029191355212,0
AA-AA-000-0000,kri0003,0,4.77029191355212,1.08380901418996
AA-AA-000-0000,kri0003,5,4.77029191355212,9.63476246123049
AA-AA-000-0000,kri0003,8,4.77029191355212,17.4050397437838
AA-AA-000-0000,kri0003,-8,4.82029191355212,0
AA-AA-000-0000,kri0003,-5,4.82029191355212,0
AA-AA-000-0000,kri0003,0,4.82029191355212,1.12863709434102
AA-AA-000-0000,kri0003,5,4.82029191355212,9.79533638421161
AA-AA-000-0000,kri0003,8,4.82029191355212,17.6458964473413
AA-AA-000-0000,kri0003,-8,4.87029191355212,0
AA-AA-000-0000,kri0003,-5,4.87029191355212,0
AA-AA-000-0000,kri0003,0,4.87029191355212,1.17531933582837
AA-AA-000-0000,kri0003,5,4.87029191355212,9.95990187049715
AA-AA-000-0000,kri0003,8,4.87029191355212,17.8920353162036
AA-AA-000-0000,kri0003,-8,4.92029191355212,0
AA-AA-000-0000,kri0003,-5,4.92029191355212,0
AA-AA-000-0000,kri0003,0,4.92029191355212,1.22393242974047
AA-AA-000-0000,kri0003,5,4.92029191355212,10.1285794978852
AA-AA-000-0000,kri0003,8,4.92029191355212,18.1436022132975
AA-AA-000-0000,kri0003,-8,4.97029191355212,0
AA-AA-000-0000,kri0003,-5,4.97029191355212,0
AA-AA-000-0000,kri0003,0,4.97029191355212,1.27455623923231
AA-AA-000-0000,kri0003,5,4.97029191355212,10.301493940092
AA-AA-000-0000,kri0003,8,4.97029191355212,18.4007476390949
AA-AA-000-0000,kri0003,-8,5.02029191355212,0
AA-AA-000-0000,kri0003,-5,5.02029191355212,0
AA-AA-000-0000,kri0003,0,5.02029191355212,1.3272739307271
AA-AA-000-0000,kri0003,5,5.02029191355212,10.4787741170242
AA-AA-000-0000,kri0003,8,5.02029191355212,18.6636268936644
AA-AA-000-0000,kri0003,-8,5.07029191355212,0
AA-AA-000-0000,kri0003,-5,5.07029191355212,0
AA-AA-000-0000,kri0003,0,5.07029191355212,1.3821721105448
AA-AA-000-0000,kri0003,5,5.07029191355212,10.660553350857
AA-AA-000-0000,kri0003,8,5.07029191355212,18.9324002447716
AA-AA-000-0000,kri0003,-8,5.12029191355212,0
AA-AA-000-0000,kri0003,-5,5.12029191355212,0
AA-AA-000-0000,kri0003,0,5.12029191355212,1.43934096718175
AA-AA-000-0000,kri0003,5,5.12029191355212,10.8469695281505
AA-AA-000-0000,kri0003,8,5.12029191355212,19.207233102264
AA-AA-000-0000,kri0003,-8,5.17029191355212,0
AA-AA-000-0000,kri0003,-5,5.17029191355212,0
AA-AA-000-0000,kri0003,0,5.17029191355212,1.49887441947524
AA-AA-000-0000,kri0003,5,5.17029191355212,11.0381652682437
AA-AA-000-0000,kri0003,8,5.17029191355212,19.4882961989869
AA-AA-000-0000,kri0003,-8,5.22029191355212,0
AA-AA-000-0000,kri0003,-5,5.22029191355212,0
AA-AA-000-0000,kri0003,0,5.22029191355212,1.56087027089637
AA-AA-000-0000,kri0003,5,5.22029191355212,11.23428809818
AA-AA-000-0000,kri0003,8,5.22029191355212,19.7757657784863
AA-AA-000-0000,kri0003,-8,5.27029191355212,0
AA-AA-000-0000,kri0003,-5,5.27029191355212,0
AA-AA-000-0000,kri0003,0,5.27029191355212,1.6254303702248
AA-AA-000-0000,kri0003,5,5.27029191355212,11.4354906344235
AA-AA-000-0000,kri0003,8,5.27029191355212,20.0698237897642
AA-AA-000-0000,kri0003,-8,5.32029191355212,0
AA-AA-000-0000,kri0003,-5,5.32029191355212,0
AA-AA-000-0000,kri0003,0,5.32029191355212,1.69266077886913
AA-AA-000-0000,kri0003,5,5.32029191355212,11.6419307716394
AA-AA-000-0000,kri0003,8,5.32029191355212,20.3706580893634
AA-AA-000-0000,kri0003,-8,5.37029191355212,0
AA-AA-000-0000,kri0003,-5,5.37029191355212,0
AA-AA-000-0000,kri0003,0,5.37029191355212,1.76267194510806
AA-AA-000-0000,kri0003,5,5.37029191355212,11.8537718788208
AA-AA-000-0000,kri0003,8,5.37029191355212,20.6784626510706
AA-AA-000-0000,kri0003,-8,5.42029191355212,0
AA-AA-000-0000,kri0003,-5,5.42029191355212,0
AA-AA-000-0000,kri0003,0,5.42029191355212,1.83557888553832
AA-AA-000-0000,kri0003,5,5.42029191355212,12.0711830030579
AA-AA-000-0000,kri0003,8,5.42029191355212,20.9934377835357
AA-AA-000-0000,kri0003,-8,5.47029191355212,0
AA-AA-000-0000,kri0003,-5,5.47029191355212,0
AA-AA-000-0000,kri0003,0,5.47029191355212,1.91150137402769
AA-AA-000-0000,kri0003,5,5.47029191355212,12.2943390812546
AA-AA-000-0000,kri0003,8,5.47029191355212,21.315790356121
AA-AA-000-0000,kri0003,-8,5.52029191355212,0
AA-AA-000-0000,kri0003,-5,5.52029191355212,0
AA-AA-000-0000,kri0003,0,5.52029191355212,1.9905641384833
AA-AA-000-0000,kri0003,5,5.52029191355212,12.5234211601143
AA-AA-000-0000,kri0003,8,5.52029191355212,21.6457340333037
AA-AA-000-0000,kri0003,-8,5.57029191355212,0
AA-AA-000-0000,kri0003,-5,5.57029191355212,0
AA-AA-000-0000,kri0003,0,5.57029191355212,2.07289706575873
AA-AA-000-0000,kri0003,5,5.57029191355212,12.7586166247237
AA-AA-000-0000,kri0003,8,5.57029191355212,21.9834895179682
AA-AA-000-0000,kri0003,-8,5.62029191355212,0
AA-AA-000-0000,kri0003,-5,5.62029191355212,0
AA-AA-000-0000,kri0003,0,5.62029191355212,2.15863541503624
AA-AA-000-0000,kri0003,5,5.62029191355212,13.0001194360844
AA-AA-000-0000,kri0003,8,5.62029191355212,22.329284803942
AA-AA-000-0000,kri0003,-8,5.67029191355212,0
AA-AA-000-0000,kri0003,-5,5.67029191355212,0
AA-AA-000-0000,kri0003,0,5.67029191355212,2.24792004003494
AA-AA-000-0000,kri0003,5,5.67029191355212,13.2481303779494
AA-AA-000-0000,kri0003,8,5.67029191355212,22.683355438138
AA-AA-000-0000,kri0003,-8,5.72029191355212,0
AA-AA-000-0000,kri0003,-5,5.72029191355212,0
AA-AA-000-0000,kri0003,0,5.72029191355212,2.34089762040981
AA-AA-000-0000,kri0003,5,5.72029191355212,13.5028573133405
AA-AA-000-0000,kri0003,8,5.72029191355212,23.0459447926839
AA-AA-000-0000,kri0003,-8,5.77029191355212,0
AA-AA-000-0000,kri0003,-5,5.77029191355212,0
AA-AA-000-0000,kri0003,0,5.77029191355212,2.43772090272176
AA-AA-000-0000,kri0003,5,5.77029191355212,13.7645154511363
AA-AA-000-0000,kri0003,8,5.77029191355212,23.4173043474361
AA-AA-000-0000,kri0003,-8,5.82029191355212,0
AA-AA-000-0000,kri0003,-5,5.82029191355212,0
AA-AA-000-0000,kri0003,0,5.82029191355212,2.5385489513746
AA-AA-000-0000,kri0003,5,5.82029191355212,14.0333276231374
AA-AA-000-0000,kri0003,8,5.82029191355212,23.7976939832872
AA-AA-000-0000,kri0003,-8,5.87029191355212,0
AA-AA-000-0000,kri0003,-5,5.87029191355212,0
AA-AA-000-0000,kri0003,0,5.87029191355212,2.64354740993112
AA-AA-000-0000,kri0003,5,5.87029191355212,14.3095245720299
AA-AA-000-0000,kri0003,8,5.87029191355212,24.1873822866967
AA-AA-000-0000,kri0003,-8,5.92029191355212,0
AA-AA-000-0000,kri0003,-5,5.92029191355212,0
AA-AA-000-0000,kri0003,0,5.92029191355212,2.75288877323772
AA-AA-000-0000,kri0003,5,5.92029191355212,14.5933452506892
AA-AA-000-0000,kri0003,8,5.92029191355212,24.5866468658915
AA-AA-000-0000,kri0003,-8,5.97029191355212,0
AA-AA-000-0000,kri0003,-5,5.97029191355212,0
AA-AA-000-0000,kri0003,0,5.97029191355212,2.86675267080448
AA-AA-000-0000,kri0003,5,5.97029191355212,14.8850371332797
AA-AA-000-0000,kri0003,8,5.97029191355212,24.9957746791973
AA-AA-000-0000,kri0003,-8,6.02029191355212,0
AA-AA-000-0000,kri0003,-5,6.02029191355212,0
AA-AA-000-0000,kri0003,0,6.02029191355212,2.98532616190627
AA-AA-000-0000,kri0003,5,6.02029191355212,15.184856538629
AA-AA-000-0000,kri0003,8,6.02029191355212,25.4150623759872
AA-AA-000-0000,kri0003,-8,6.07029191355212,0
AA-AA-000-0000,kri0003,-5,6.07029191355212,0
AA-AA-000-0000,kri0003,0,6.07029191355212,3.10880404288976
AA-AA-000-0000,kri0003,5,6.07029191355212,15.4930689663709
AA-AA-000-0000,kri0003,8,6.07029191355212,25.8448166507465
AA-AA-000-0000,kri0003,-8,6.12029191355212,0
AA-AA-000-0000,kri0003,-5,6.12029191355212,0
AA-AA-000-0000,kri0003,0,6.12029191355212,3.23738916719117
AA-AA-000-0000,kri0003,5,6.12029191355212,15.8099494463752
AA-AA-000-0000,kri0003,8,6.12029191355212,26.2853546107783
AA-AA-000-0000,kri0003,-8,6.17029191355212,0
AA-AA-000-0000,kri0003,-5,6.17029191355212,0
AA-AA-000-0000,kri0003,0,6.17029191355212,3.37129277859035
AA-AA-000-0000,kri0003,5,6.17029191355212,16.1357829020005
AA-AA-000-0000,kri0003,8,6.17029191355212,26.7370041580937
AA-AA-000-0000,kri0003,-8,6.22029191355212,0
AA-AA-000-0000,kri0003,-5,6.22029191355212,0
AA-AA-000-0000,kri0003,0,6.22029191355212,3.5107348582489
AA-AA-000-0000,kri0003,5,6.22029191355212,16.4708645277302
AA-AA-000-0000,kri0003,8,6.22029191355212,27.2001043860515
AA-AA-000-0000,kri0003,-8,6.27029191355212,0
AA-AA-000-0000,kri0003,-5,6.27029191355212,0
AA-AA-000-0000,kri0003,0,6.27029191355212,3.65594448610232
AA-AA-000-0000,kri0003,5,6.27029191355212,16.8155001817742
AA-AA-000-0000,kri0003,8,6.27029191355212,27.6750059913388
AA-AA-000-0000,kri0003,-8,6.32029191355212,0
AA-AA-000-0000,kri0003,-5,6.32029191355212,0
AA-AA-000-0000,kri0003,0,6.32029191355212,3.80716021719984
AA-AA-000-0000,kri0003,5,6.32029191355212,17.1700067942422
AA-AA-000-0000,kri0003,8,6.32029191355212,28.162071701903
AA-AA-000-0000,kri0003,-8,6.37029191355212,0
AA-AA-000-0000,kri0003,-5,6.37029191355212,0
AA-AA-000-0000,kri0003,0,6.37029191355212,3.96463047361039
AA-AA-000-0000,kri0003,5,6.37029191355212,17.5347127915197
AA-AA-000-0000,kri0003,8,6.37029191355212,28.6616767214754
AA-AA-000-0000,kri0003,-8,6.42029191355212,0
AA-AA-000-0000,kri0003,-5,6.42029191355212,0
AA-AA-000-0000,kri0003,0,6.42029191355212,4.12861395253834
AA-AA-000-0000,kri0003,5,6.42029191355212,17.9099585375045
AA-AA-000-0000,kri0003,8,6.42029191355212,29.1742091913496
AA-AA-000-0000,kri0003,-8,6.47029191355212,0
AA-AA-000-0000,kri0003,-5,6.47029191355212,0
AA-AA-000-0000,kri0003,0,6.47029191355212,4.29938005131959
AA-AA-000-0000,kri0003,5,6.47029191355212,18.2960967923864
AA-AA-000-0000,kri0003,8,6.47029191355212,29.700070670106
AA-AA-000-0000,kri0003,-8,6.52029191355212,0
AA-AA-000-0000,kri0003,-5,6.52029191355212,0
AA-AA-000-0000,kri0003,0,6.52029191355212,4.4772093099962
AA-AA-000-0000,kri0003,5,6.52029191355212,18.6934931896829
